gene_id	length	gef_25_S15_NumReads	gef_25_S16_NumReads	gef_25_S27_NumReads	gef_25_S28_NumReads	gef_5_S29_NumReads	gef_5_S30_NumReads	gef_5_S31_NumReads	gef_5_S32_NumReads	lap_25_S1_NumReads	lap_25_S17_NumReads	lap_25_S18_NumReads	lap_25_S2_NumReads	lap_5_S19_NumReads	lap_5_S3_NumReads	lap_5_S4_NumReads	lap_5_S5_NumReads	pel_25_S11_NumReads	pel_25_S12_NumReads	pel_25_S23_NumReads	pel_25_S24_NumReads	pel_5_S13_NumReads	pel_5_S14_NumReads	pel_5_S25_NumReads	pel_5_S26_NumReads	var_25_S20_NumReads	var_25_S6_NumReads	var_25_S7_NumReads	var_25_S8_NumReads	var_5_S10_NumReads	var_5_S21_NumReads	var_5_S22_NumReads	var_5_S9_NumReads	gef_25_S15_TPM	gef_25_S16_TPM	gef_25_S27_TPM	gef_25_S28_TPM	gef_5_S29_TPM	gef_5_S30_TPM	gef_5_S31_TPM	gef_5_S32_TPM	lap_25_S1_TPM	lap_25_S17_TPM	lap_25_S18_TPM	lap_25_S2_TPM	lap_5_S19_TPM	lap_5_S3_TPM	lap_5_S4_TPM	lap_5_S5_TPM	pel_25_S11_TPM	pel_25_S12_TPM	pel_25_S23_TPM	pel_25_S24_TPM	pel_5_S13_TPM	pel_5_S14_TPM	pel_5_S25_TPM	pel_5_S26_TPM	var_25_S20_TPM	var_25_S6_TPM	var_25_S7_TPM	var_25_S8_TPM	var_5_S10_TPM	var_5_S21_TPM	var_5_S22_TPM	var_5_S9_TPM
Rv0845	1278	406	245	288	271	674	195	204	192	91	44	23	49	148	252	245	150	300	325	120	167	520	219	557	118	137	335	479	193	263	104	74	203	27.3114177447411	18.6032497523911	20.6442417143461	18.3177251495886	30.1985179286308	22.3077056455856	26.0808175540996	28.4839692428237	4.77046469085318	5.51912344627379	3.85985356405771	5.45395274551191	16.5090423460894	16.6519475690962	16.3041298506346	15.2717036444602	20.9689654113879	20.9689267370794	20.8992651422901	19.9846436179238	27.0527006365929	25.3032575500336	31.2155411743961	23.3304009218129	25.2094643007956	20.118133760574	22.9942739460023	19.6452179216849	22.4018073638683	22.5703164196269	25.0596929072059	20.2088282307593
Rv0846c	1515	266	281	276	309	476	114	132	119	759	464	146	577	439	517	574	377	283	306	106	196	452	144	358	88	130	419	489	201	177	93	47	197	15.0944769700195	17.9989542522508	16.6891320393699	17.618906377852	17.9908178496814	11.0012837468618	14.2358428722785	14.8923920874144	33.5644310815433	49.0968504448363	20.6687432001836	54.1762979491743	41.308831219047	28.818625149402	32.2226797138538	32.3784310060409	16.6863137430106	16.6545341278826	15.5730563822649	19.7858279898283	19.8364494020458	14.0350199480018	16.9245418469694	14.6771282053519	20.1792315238572	21.2263405790447	19.8021008403957	17.258928125606	12.71799931371	17.0257196479965	13.4264161463226	16.5435817468837
Rv0847	393	307	304	424	511	674	193	159	92	2164	1878	299	1829	883	882	1279	615	514	464	227	322	590	123	363	155	129	413	377	247	148	129	31	220	67.1575571671631	75.064504001672	98.8349638308962	112.321126641879	98.202814027456	71.7985884818461	66.1038054261856	44.3838948220716	368.905264807371	766.039780096379	163.174572807264	662.014191848666	320.301647968863	189.527128439103	276.783622546741	203.614943400109	116.830751713464	97.3529520741767	128.562387900111	125.306647819987	99.8154107164012	46.2142315558808	66.1546843933047	99.6575477336853	77.1917814222946	80.6549895765719	58.8523543686092	81.7588545724607	40.9946637644666	91.04001530565	34.1384675606108	71.2206739287318
Rv0848	1119	139	120	229	235	417	89	71	74	351	211	50	301	181	241	264	153	213	249	80	117	305	88	243	69	93	183	220	107	169	61	30	175	10.6790785029986	10.406501366113	18.7474712932056	18.141403250055	21.3384345465742	11.6281618456965	10.366929608123	12.5381010725365	21.0148927132107	30.2273903297445	9.58327088406914	38.2633115251961	23.0589489735811	18.1878893690033	20.0648646880972	17.7905111731658	17.0034136148214	18.3481784673868	15.9125772128965	15.9906665040625	18.1220735910111	11.6122335137251	15.5533059202215	15.5808107578445	19.5445990620324	12.5514743044042	12.0616753749676	12.4389604426543	16.4404909260475	15.1194123138901	11.6028865790193	19.8968309750936
Rv0849	1260	85	52	75	77	150	37	40	34	156	83	21	93	76	104	125	81	117	70	22	47	150	40	82	28	26	84	102	56	51	27	8	52	5.79959205100327	4.00485120033983	5.45290610758398	5.27901968333161	6.81674896015088	4.29321192168157	5.18694130627751	5.11609388037026	8.29476717674879	10.5598033989907	3.57456003975779	10.4992565535321	8.59872514473925	6.97040707767611	8.43726836293771	8.36453025326579	8.2947236034476	4.58090399486966	3.88626811336394	5.70476952549288	7.91514455438775	4.68762240326781	4.66111517613065	5.61511344219904	4.85262472359423	5.11661192955493	4.96643399692659	5.78159781322124	4.40613495190478	5.94330996928911	2.74785821839632	5.25059773595802
Rv0850	333	53	38	56	43	101	22	20	25	29	21	4	18	22	33	28	14	66	55	18	32	96	32	70	22	11	35	63	30	39	12	11	35	13.6829802920331	11.0737049822286	15.405687885931	11.1546853259587	17.3673568101862	9.65894281868461	9.81313220106557	14.2339654859268	5.8345035927928	10.10935265159	2.57625948811372	7.68908064949169	9.41823380007001	8.36883594045313	7.15115502328991	5.47029672886251	17.7046075527502	13.6189037685314	12.0311985819129	14.6965885418103	19.167485191166	14.189559707189	15.0556785517734	16.693580503835	7.76823500450636	8.06673051956858	11.6067694363785	11.7194550267998	12.7490709260202	9.99475550390962	14.2962893794944	13.3721044210989
Rv0851c	828	251	306	308	321	377	169	155	97	268	100	53	123	170	294	288	174	234	320	107	156	341	161	283	66	115	383	479	229	150	58	46	105	26.0610824389073	35.8628397622405	34.0767117911625	33.4894331689614	26.0715949359974	29.8405975519935	30.5860397679951	22.2111748386919	21.684759230185	19.3605614963162	13.7283827613886	21.1310422921719	29.2691159102966	29.9855722530465	29.5817965559694	27.3429893947336	25.2448109670144	31.8671582251803	28.7629922619525	28.8140995459677	27.3818116685849	28.7116872200153	24.4795046763383	20.1411677818009	32.6618971780381	35.5011298735423	35.491161960134	35.9778776964039	19.7205528537938	19.4282113327808	24.0437594109678	16.133734681978
Rv0852	837	388	357	406	408	578	243	197	179	401	189	121	169	281	454	444	293	369	494	165	235	540	260	555	166	219	615	733	306	319	165	89	325	39.8524782049965	41.390087467532	44.4362986602256	42.1083094975425	39.5420305272695	42.4455302457446	38.4558712976166	40.5469046938896	32.0973414187122	36.1980046556931	31.005144430874	28.721518101118	47.8599104688797	45.8063558578467	45.1148904464695	45.5479929628252	39.3810698790647	48.6659478164648	43.8772206347542	42.9391254606991	42.8949769399078	45.8681331932657	47.4912993948796	50.1133780325291	61.5307998450782	56.3927658902559	53.7271196251957	47.5583045926264	41.4880849572143	54.6756114259572	46.0192384424975	49.4007851501427
Rv0853c	1683	1439	1752	1375	1807	2375	980	763	521	612	293	150	332	464	796	800	594	2146	1464	945	1352	2476	832	1715	555	420	1726	1630	1064	739	298	184	535	73.5064998172456	101.019117895861	74.8438093197801	92.748551947304	80.804599973268	85.1320531369723	74.0734051252091	58.6926529780131	24.362253246395	27.9081976307326	19.1152943302556	28.0608041290422	39.3029260767142	39.9414934562025	40.4266976106534	45.9229111944004	113.902224023941	71.7266678982801	124.976487943133	122.857978812754	97.8148202614249	72.9965584936677	72.9838107335965	83.3258812946649	58.686617389416	78.7100908236346	59.4180684753407	82.2409100704198	47.7989642575305	49.1097032914917	47.3160613007281	40.44320962806
Rv0854	444	891	616	513	462	884	347	345	350	1433	482	438	621	497	924	832	514	493	605	205	367	822	581	971	251	234	1067	1357	519	679	197	209	403	172.52172792738	134.63293952078	105.845328823427	89.886010824295	114.005520447064	114.260903116485	126.957397851286	149.456637602231	216.228715046692	174.025284930941	211.575310461339	198.954961805597	159.574847680732	175.745554749516	159.368597661889	150.628527784036	99.1860400398394	112.355956090384	102.766487887173	126.413624879165	123.091193962019	193.221895075238	156.632827218985	142.843933174861	123.938658480988	184.440031379564	187.504596728162	152.059928972728	166.473445360917	123.060427141887	203.722123657795	115.477673179347
Rv0855	1080	319	285	306	302	529	191	192	147	551	210	138	257	311	481	512	306	274	340	119	178	389	189	437	109	171	469	543	277	193	84	32	180	25.3931157840986	25.6079427714037	25.9558330720997	24.155514308578	28.0471348882652	25.8559654922895	29.0468713151541	25.8061794259853	34.1804668811112	31.170504009069	27.4049603048097	33.8497536555632	41.0513698247749	37.6111548566274	40.3188930836917	36.865892597727	22.6627918396189	25.9584559709281	24.5247071093346	25.2061802438444	23.9477095795532	25.8405184980138	28.980388869479	25.5019735499873	37.2345627829634	33.3290415966842	30.8454503632646	33.3646373804643	19.4532298039979	21.5720139626049	12.8233383525162	21.2043370105997
Rv0856	405	2968	2642	2367	2034	3288	1260	1204	1201	2459	869	666	821	1029	2138	1884	1214	2726	2828	1172	2118	4786	1977	3440	739	760	2801	4140	1590	2134	775	724	1525	630.025225890948	633.040325633204	535.402674349979	433.839435793798	464.871982420245	454.848398188966	485.728236992299	562.235310487226	406.774437075148	343.964037890552	352.689923922768	288.359509740258	362.202439868753	445.808172326926	395.629138383724	390.023473757216	601.253241409257	575.76873322184	644.099870748238	799.800595602434	785.69828995881	720.80007154248	608.345005101496	461.063203753899	441.298521872159	530.801111654939	627.134018435436	510.707806834543	573.584696396981	530.74002606409	773.674747268475	479.060947276512
Rv0857	474	1959	2092	2175	1943	3038	1228	983	999	8019	3097	2869	3121	2571	4418	4260	3062	2153	2291	988	1724	3565	1453	2909	649	664	2656	2927	1284	1477	675	539	1468	355.308142049476	428.2890042194	420.356939179575	354.101331808285	366.99995794068	378.766161602204	338.841865143945	399.592455384541	1133.42299399328	1047.39657413476	1298.1535131728	936.615998060498	773.240788290501	787.12320819454	764.352433162944	840.531371066568	405.744172111518	398.538647553661	463.937231392837	556.249598440464	500.05679077151	452.637412629464	439.553666246751	345.96917316334	329.430375588111	430.054471041072	378.843135379854	352.384727476712	339.203494175305	394.966801756555	492.136189462468	394.024895336207
Rv0858c	1194	645	407	480	467	1016	375	295	311	178	69	56	75	157	282	311	217	500	463	195	325	710	338	916	251	140	400	517	238	372	184	123	385	46.4413090930176	33.0783370789568	36.8276673798636	33.7866906183078	48.7243403061237	45.9174845623284	40.3682178296347	49.3839922150432	9.98770767513431	9.26388274210666	10.0590634284641	8.93517537786408	18.7450388800617	19.9452796260137	22.1522812777271	23.6473505578089	37.4069483469483	31.974249491829	36.3505434541465	41.628410148069	39.5359481761881	41.7999294200941	54.9462014511884	53.1178444971844	27.5738629442734	25.7116177364569	26.5644762561001	25.9300303934671	33.9153869783034	42.7413916272718	44.5836543851614	41.0234660757833
Rv0859	1212	3700	3533	2896	3452	5068	2461	1927	1514	4526	2343	1134	2676	2313	3513	3319	2553	3705	2830	1460	2199	3916	1947	4396	1256	1048	4445	4391	2589	2343	756	559	1723	262.450962354661	282.875023902145	218.89368834246	246.037479030523	239.436619911201	296.865781809507	259.777170595461	236.839092650688	250.185466197406	309.897415388609	200.670845796304	314.072299202752	272.059586018382	244.777152199829	232.898680248869	274.078694822356	273.068871103597	192.534034239819	268.121017902202	277.481095342043	214.821725272155	237.206456933677	259.777534774014	261.853310027302	203.34456381733	281.47698053059	222.267445782662	277.881622619365	210.43977677982	173.003280294158	199.610814515807	180.866696382491
Rv0860	2163	6941	6192	5971	7128	9862	4367	3454	2705	7799	3191	1846	4161	3816	6504	6584	4640	7135	6335	2539	3801	8794	4378	8030	2486	2350	9499	9280	4861	4677	1533	1109	3762	275.876425535217	277.797296107217	252.887785385506	284.671685558853	261.074866970905	295.173809425087	260.908183571105	237.105093313562	241.564186749305	236.4931522717	183.041271383991	273.64488893985	251.502824366313	253.933127146408	258.87832963844	279.118449299916	294.661951260137	241.498142642158	261.268351451837	268.752269775647	270.313713441887	298.870061381162	265.892172846288	290.412732676286	255.496671406567	337.050601378934	263.212492812557	292.347575971586	235.379704969259	196.571611281989	221.896220694285	221.277991217409
Rv0861c	1629	2385	2223	2379	2494	3996	1377	1273	1028	7340	2911	1779	3216	3405	5286	5349	3436	2827	2859	1101	1751	4071	1373	2894	734	969	2782	3253	1584	1920	809	484	1655	125.868299371465	132.425604607922	133.785996920215	132.253893422692	140.462690175573	123.584499665787	127.681861823864	119.647096402809	301.873592251985	286.463574334333	234.222552881367	280.82844832545	297.979956128031	274.032089553943	279.263327569924	274.447420573697	155.021282890518	144.716072058921	150.434296080843	164.390172972767	166.156813529567	124.455079883445	127.240090605113	113.853405153981	139.886755206713	131.071955690809	122.51182812698	126.492416245061	128.303442213412	137.740799492876	128.587619391253	129.256639972532
Rv0862c	2271	1483	1258	1385	1669	2768	1128	965	599	3509	1778	897	1926	1896	2822	2597	1794	1982	1422	695	1017	2335	666	1745	580	547	1615	1708	1000	1014	431	224	985	56.1400871068132	53.754780515485	55.8688768433571	63.4851724617302	69.7919830128843	72.6178042777629	69.4275862428757	50.0080386363956	103.518121208455	125.505543222777	84.7128231350789	120.638323479541	119.017882348237	104.938589634499	97.256180651949	102.78562642058	77.9602311921092	51.6304793715033	68.1158677969818	68.488019762192	68.3609182253462	43.3032278283379	55.0332073426258	64.5330078561845	56.6427194390072	54.5794469367979	46.1408694282806	57.281352178546	48.6047803071259	52.6375052909005	42.6879955724448	55.1816960513625
Rv0863	282	144	77	143	124	223	53	76	51	194	66	64	58	160	190	247	70	139	192	29	43	215	68	127	27	57	67	182	43	67	31	27	49	43.8997906438896	26.4969083099407	46.4541192654601	37.9844356324828	45.280617560832	27.4775438115675	44.0338208766963	34.2887143046092	46.0895819395452	37.5182966188187	48.6748601158507	29.2566792088815	80.8838647433479	56.8983720129453	74.4921038273326	32.2980285587095	44.0303658819122	56.1404404477644	22.8891419829656	23.3200854754191	50.6906066142705	35.6059829354597	32.2553040340956	24.1927760009639	47.5334844037831	18.2347340042649	39.59472410566	19.8358010081261	25.8632952746351	30.4893206462349	41.4371172827317	22.1066492238167
Rv0864	504	2737	1993	2085	2424	5012	2056	1529	1214	5439	2191	1473	2755	2274	3765	3420	2451	2592	2223	1068	1587	3405	1631	3163	969	581	2265	2346	1255	1761	801	456	1713	466.867160105763	383.734059724869	378.976974477086	415.465704947916	569.425763137937	596.408358849818	495.677078581145	456.686615497757	723.000619781036	696.883411059901	626.824635543241	777.565908736047	643.207269050561	630.855352102177	577.109156024939	632.761223788717	459.400076498636	363.691056449831	471.651630121897	481.567512604106	449.184453461505	477.844508733112	449.484978722599	485.807582633113	271.093746577716	344.914464894104	285.569954823279	323.92434176753	380.353120112957	440.795489388943	391.569796121476	432.417015466158
Rv0865	483	782	831	838	980	1393	537	503	369	1779	749	501	768	907	1587	1492	874	990	913	354	483	1025	378	837	280	274	750	947	540	552	204	100	521	139.190209224078	166.958094355304	158.940358892361	175.271799762789	165.143153069394	162.546754543572	170.154226764625	144.846954618156	246.762388084216	248.5896096127	222.466407443311	226.183142583805	267.701729048461	277.475820207491	262.714526556586	235.446036758593	183.094233387138	155.864547104944	163.131096300099	152.936374513213	141.096055099956	115.560082724037	124.115166566957	146.481220231279	133.406606113527	119.175743700814	120.286777368017	145.437708966124	124.408516289076	117.143500843959	89.6040723390105	137.235522764254
Rv0866	426	496	466	506	607	896	400	352	199	802	395	206	505	475	623	752	451	611	637	192	275	795	249	560	136	146	470	442	223	249	104	69	164	100.097018729495	106.152421036093	108.812357369366	123.087001835427	120.435632332581	137.278188588219	135.006584985927	88.5673418644049	126.128989518602	148.640029178056	103.712587069029	168.627314478582	158.955306372821	123.501944470797	150.131089563394	137.750766873031	128.12037866358	123.297289214027	100.316472682992	98.7265328430368	124.078251958219	86.3083716432654	94.1510039012306	80.6678269160989	80.5966814872151	84.6763241862963	63.6542948901859	68.0966362155812	63.6279471513673	67.7109492588807	70.0994112404273	48.9790319681458
Rv0867c	1224	1548	275	300	254	1964	1234	764	661	199	76	35	96	205	304	312	201	461	209	199	253	547	682	1409	504	82	334	474	249	354	152	77	320	108.727300111888	21.8024280561487	22.453142795934	17.9260828819015	91.8790830432885	147.39572567363	101.984419507251	102.388262908621	10.8923554649426	9.95360632222373	6.13282359762366	11.1567052561252	23.8761040686935	20.9743018400661	21.6788165937129	21.3669100696169	33.6438826902029	14.0795431607023	36.1869751464972	31.6118486534665	29.7128318615203	82.2746667397078	82.4472363381933	104.044749076041	15.7545621682301	20.9429949077371	23.7581141894499	26.4635635200752	31.4832826148214	34.442711368865	27.2260216859488	33.2617051146662
Rv0868c	279	438	282	569	542	661	138	179	181	522	256	215	185	331	493	579	239	644	654	135	193	823	179	607	190	136	211	414	171	443	152	82	426	134.964320518983	98.0840728222187	186.829462593608	167.813998144618	135.660634144594	72.3146070853426	104.826410592996	122.999828205486	125.347722348387	147.090304632658	165.275356676973	94.3221452433165	169.127726318853	149.223789237347	176.496767354769	111.460446943159	206.190317090387	193.284594364178	107.698632467124	105.79469634785	196.125366786356	94.7353366337833	155.822803960497	172.076057099648	114.63272299905	58.0432858675317	91.035583321273	79.7300988758736	172.845344539617	151.103507940827	127.199243335443	194.259087451946
Rv0869c	1083	1622	1867	1691	2218	2861	1257	1062	679	3821	2143	978	2103	1713	2502	2448	1698	2407	1781	744	1110	2328	713	1765	540	527	1756	1921	1193	1113	378	241	913	128.757180668909	167.289794387091	143.038337053677	176.915623132151	151.267624847581	169.69067170267	160.220450155957	118.869777807071	236.373468651715	317.206442856042	193.679762819009	276.221170091227	225.486178474781	195.098619579831	192.240705596411	204.002886201533	198.533699828807	135.599834042042	152.906202475946	156.749192714374	142.919884385931	97.2129781774639	116.724703738452	125.99008000502	114.434259143442	124.442805378095	108.82131001576	143.298743583925	111.872893629754	96.8051596105817	96.3082440672007	107.255178341704
Rv0870c	390	387	320	456	383	595	174	203	181	555	137	121	155	303	553	544	250	455	424	77	156	489	148	451	99	120	295	537	225	277	89	64	244	85.3091123954815	79.6230771191824	107.111854125588	84.8334771489234	87.3592597508567	65.2282593007254	85.0458876486963	87.9921847931555	95.3407410700267	56.3124270229775	66.5418099708757	56.5344583651729	110.756453635579	119.744581942386	118.630589265477	83.4069968274366	104.215758094598	89.6447674072956	43.9447240511154	61.1745498052854	83.3647378759054	56.035117035986	82.8244312066293	64.1418727820429	72.3586645174998	58.0538661237963	84.4743230517966	75.049586998545	77.3167029117047	63.2937112968738	71.0215662600895	79.5978189320973
